0139,C,11327.02,15857.828,89.89698413,64,62,126,176.4,200,0.882,0.9375,60,0.9375,0,0,0,0,1,0.015625,2,0.03125,1,0.015625,127,11,104,0,61,25,20,1.25,71,24.59677419,13.10873016,22,0.595851371,,,1600,0,0,1525,0,482.45,991.02,1651.7,4400,1,342,58,,,2/20/2018
0140,C,19767.7,27674.78,95.95970874,129,77,206,288.4,280,1.03,0.88372093,114,0.88372093,0,0,0,0,9,0.069767442,6,0.046511628,0,0,127,17,243,0,123,17.94573643,20,0.897286822,60,25,17.83737864,22,0.810789938,,,2315,0,0,1925,0,2362.43,2204.7,3674.5,6160,0,366,68,,,2/20/2018
0141,D,13239.108,18534.7512,100.2962727,89,43,132,184.8,185,0.998918919,0.797752809,71,0.797752809,0,0,0,0,5,0.056179775,8,0.08988764,5,0.056179775,120,24,114,0,69,24.94382023,20,1.247191011,48,23.8372093,13.78924242,22,0.626783747,,,2220,0,0,1025,0,381.15,1092.108,1820.18,4070,1,386,67,,,2/20/2018
0142,D,6566.976,9193.7664,98.01456716,47,20,67,93.8,120,0.781666667,0.808510638,38,0.808510638,0,0,0,0,5,0.106382979,4,0.085106383,0,0,74,7,45,0,44,17.9787234,20,0.89893617,31,23.75,14.32776119,22,0.651261872,,,845,0,0,475,0,567.04,575.976,959.96,3600,0,129,21,,,2/20/2018
0143,D,7388.386,10343.7404,83.95893182,40,48,88,123.2,140,0.88,0.8,32,0.8,0,0,0,0,5,0.125,3,0.075,0,0,79,6,57,0,44,22.125,20,1.10625,35,24.47916667,11.67397727,22,0.530635331,,,885,0,0,1175,0,190.2,616.386,1027.31,3600,3,95,38,,,2/20/2018
0144,E,7843.242,10980.5388,93.37192857,52,32,84,117.6,150,0.784,0.788461538,41,0.788461538,0,0,0,0,1,0.019230769,10,0.192307692,0,0,97,21,61,0,57,17.59615385,20,0.879807692,40,23.4375,11.98892857,22,0.544951299,,,915,0,0,750,0,518.58,604.242,1007.07,3600,1,94,36,,,2/20/2018
0145,E,6982.442,9775.4188,95.64989041,52,21,73,102.2,100,1.022,0.826923077,43,0.826923077,0,0,0,0,2,0.038461538,3,0.057692308,4,0.076923077,59,9,58,0,34,19.03846154,20,0.951923077,26,25,10.53520548,22,0.478872976,,,990,0,0,525,0,688.49,461.442,769.07,3600,1,129,32,,,2/20/2018
0146,D,8693.908,12171.4712,87.81725253,66,33,99,138.6,160,0.86625,0.909090909,60,0.909090909,0,0,0,0,3,0.045454545,3,0.045454545,0,0,103,14,52,0,57,12.95454546,20,0.647727273,46,25,8.466464647,22,0.384839302,,,855,0,0,825,0,1007.4,502.908,838.18,3600,0,142,29,,,2/20/2018
0147,D,7774.418,10884.1852,85.43316484,41,50,91,127.4,150,0.849333333,0.731707317,30,0.731707317,0,0,0,0,1,0.024390244,9,0.219512195,1,0.024390244,92,11,82,0,56,21.34146342,20,1.067073171,36,24,15.04428571,22,0.683831169,,,875,0,0,1200,0,329.59,821.418,1369.03,3600,31,202,34,,,2/20/2018
0149,C,10560.728,14785.0192,85.16716129,59,65,124,173.6,200,0.868,0.779661017,46,0.779661017,0,0,0,0,4,0.06779661,5,0.084745763,4,0.06779661,127,12,75,0,68,24.15254237,20,1.207627119,74,23.84615385,10.26516129,22,0.46659824,,,1425,0,0,1550,0,111.6,763.728,1272.88,4400,3,200,29,,,2/20/2018
0151,C,11555.992,16178.3888,96.29993333,70,50,120,168,250,0.672,0.885714286,62,0.885714286,0,0,0,0,5,0.071428571,3,0.042857143,0,0,127,18,139,0,127,22.42857143,20,1.121428571,88,25,15.44433333,22,0.702015152,,,1570,0,0,1250,0,1095.3,1111.992,1853.32,5500,37,259,34,,,2/20/2018
0152,B,19175.726,26846.0164,91.74988517,120,89,209,292.6,300,0.975333333,0.925,111,0.925,0,0,0,0,4,0.033333333,3,0.025,2,0.016666667,127,10,204,0,86,17.95833333,20,0.897916667,88,24.71910112,17.2545933,22,0.784299696,,,2155,0,0,2200,0,1405.66,2163.726,3606.21,6600,0,401,42,,,2/20/2018
0154,A,13414.526,18780.3364,91.25527891,55,92,147,205.8,375,0.5488,0.672727273,37,0.672727273,0,0,0,0,12,0.218181818,4,0.072727273,2,0.036363636,127,30,168,0,127,23.45454546,20,1.172727273,92,24.45652174,23.32795918,22,1.060361781,,,1290,0,0,2250,0,229.3,2057.526,3429.21,8250,17,646,57,,,2/20/2018
0155,B,13355.794,18698.1116,94.72194326,87,54,141,197.4,250,0.7896,0.75862069,66,0.75862069,0,0,0,0,2,0.022988506,15,0.172413793,4,0.045977011,127,16,128,0,81,21.6091954,20,1.08045977,101,25,15.76588653,22,0.716631206,,,1880,0,0,1350,0,598.6,1333.794,2222.99,5500,4,701,48,,,2/20/2018
0156,B,11544.846,16162.7844,86.80335338,70,63,133,186.2,250,0.7448,0.771428571,54,0.771428571,0,0,0,0,5,0.071428571,6,0.085714286,5,0.071428571,127,19,91,0,68,20.78571429,20,1.039285714,83,23.80952381,12.15345865,22,0.552429938,,,1455,0,0,1500,0,420.58,969.846,1616.41,5500,27,552,36,,,2/20/2018
0157,C,15636.702,21891.3828,104.9443087,95,54,149,208.6,250,0.8344,0.8,76,0.8,0,0,0,0,15,0.157894737,4,0.042105263,0,0,127,5,207,0,76,20.47368421,20,1.023684211,66,23.61111111,31.55147651,22,1.434158023,,,1945,0,0,1275,0,624.99,2820.702,4701.17,5500,91,188,57,,,2/20/2018
0158,D,5869.534,8217.3476,97.82556667,36,24,60,84,140,0.6,0.777777778,28,0.777777778,0,0,0,0,4,0.111111111,4,0.111111111,0,0,100,13,47,0,53,20.69444444,20,1.034722222,48,25,14.9315,22,0.678704545,,,745,0,0,600,0,248.77,537.534,895.89,3600,0,158,21,,,2/20/2018
0159,B,5721.382,8009.9348,88.02126154,31,34,65,91,130,0.7,0.709677419,22,0.709677419,0,0,0,0,3,0.096774194,5,0.161290323,1,0.032258065,66,12,47,0,29,21.77419355,20,1.088709677,38,25,12.98415385,22,0.590188811,,,675,0,0,850,0,171.65,506.382,843.97,3600,13,109,23,,,2/20/2018
0160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2/20/2018
0161,A,12300.786,17221.1004,92.48711278,65,68,133,186.2,400,0.4655,0.846153846,55,0.846153846,0,0,0,0,4,0.061538462,4,0.061538462,2,0.030769231,127,33,154,0,127,19.76923077,20,0.988461538,118,23.89705882,18.95721805,22,0.861691729,,,1285,0,0,1625,0,978.57,1512.786,2521.31,8800,0,226,39,,,2/20/2018
